T_1892.01.25 	 120 	     214 	    1738 	     575 	    1829
T_1892.01.25 	 121 	     622 	    1738 	    1036 	    1805
T_1892.01.25 	 122 	    1021 	    1738 	    1269 	    1829
T_1892.01.25 	 123 	    1349 	    1738 	    1617 	    1829
T_1892.01.25 	 124 	    1653 	    1738 	    1755 	    1799
T_1892.01.25 	 125 	    1292 	    1768 	    1355 	    1798
T_1892.01.25 	 126 	    1935 	    1778 	    2141 	    1814
T_1892.01.25 	 127 	    1773 	    1783 	    1910 	    1813
T_1892.01.25 	 128 	     263 	    1829 	     377 	    1887
T_1892.01.25 	 129 	     783 	    1829 	     887 	    1895
T_1892.01.25 	 130 	     913 	    1829 	    1213 	    1928
T_1892.01.25 	 131 	    1290 	    1829 	    1590 	    1928
T_1892.01.25 	 132 	    2027 	    1834 	    2233 	    1908
T_1892.01.25 	 133 	    1637 	    1837 	    2011 	    1928
T_1892.01.25 	 134 	     571 	    1842 	     743 	    1891
T_1892.01.25 	 135 	     395 	    1858 	     544 	    1894
T_1892.01.25 	 136 	     259 	    1928 	     431 	    1987
T_1892.01.25 	 137 	     468 	    1928 	     831 	    2016
T_1892.01.25 	 138 	     658 	    2016 	     775 	    2077
T_1892.01.25 	 139 	    1237 	    2016 	    1350 	    2082
T_1892.01.25 	 140 	    1704 	    2016 	    1978 	    2097
T_1892.01.25 	 141 	     800 	    2019 	    1073 	    2097
T_1892.01.25 	 142 	    1112 	    2022 	    1225 	    2081
T_1892.01.25 	 143 	    1375 	    2042 	    1695 	    2087
T_1892.01.25 	 144 	      10 	    2097 	     325 	    2177
T_1892.01.25 	 145 	     368 	    2097 	     468 	    2177
T_1892.01.25 	 146 	     799 	    2097 	    1033 	    2172
T_1892.01.25 	 147 	    1508 	    2097 	    1786 	    2175
T_1892.01.25 	 148 	     522 	    2104 	     659 	    2200
T_1892.01.25 	 149 	    1046 	    2118 	    1313 	    2200
T_1892.01.25 	 150 	     710 	    2134 	     764 	    2171
T_1892.01.25 	 151 	    1348 	    2142 	    1464 	    2175
T_1892.01.25 	 152 	     622 	    2166 	     683 	    2200
T_1892.01.25 	 153 	      82 	    2178 	     315 	    2196
T_1892.01.25 	 154 	     527 	    2200 	     591 	    2251
T_1892.01.25 	 155 	     611 	    2200 	     712 	    2266
T_1892.01.25 	 156 	    1029 	    2200 	    1141 	    2261
T_1892.01.25 	 157 	    1159 	    2200 	    1278 	    2263
T_1892.01.25 	 158 	     751 	    2201 	    1003 	    2297
T_1892.01.25 	 159 	    1280 	    2206 	    1612 	    2269
T_1892.01.25 	 160 	    1817 	    2219 	    2000 	    2281
T_1892.01.25 	 161 	    1616 	    2230 	    1804 	    2297
T_1892.01.25 	 162 	    2014 	    2243 	    2196 	    2277
T_1892.01.25 	 163 	     308 	    2297 	     554 	    2386
T_1892.01.25 	 164 	     580 	    2297 	     995 	    2361
T_1892.01.25 	 165 	    1015 	    2297 	    1136 	    2357
T_1892.01.25 	 166 	    1168 	    2297 	    1497 	    2363
T_1892.01.25 	 167 	    1536 	    2297 	    1668 	    2359
T_1892.01.25 	 168 	    2005 	    2299 	    2153 	    2373
T_1892.01.25 	 169 	    1883 	    2306 	    2001 	    2366
T_1892.01.25 	 170 	    1656 	    2328 	    1856 	    2367
T_1892.01.25 	 171 	     304 	    2386 	     745 	    2484
T_1892.01.25 	 172 	     759 	    2386 	    1082 	    2484
T_1892.01.25 	 173 	    1200 	    2386 	    1364 	    2484
T_1892.01.25 	 174 	    1562 	    2386 	    1845 	    2458
T_1892.01.25 	 175 	    1403 	    2390 	    1526 	    2454
T_1892.01.25 	 176 	    1994 	    2390 	    2209 	    2470
T_1892.01.25 	 177 	    1865 	    2402 	    1974 	    2459
T_1892.01.25 	 178 	    1125 	    2406 	    1202 	    2447
T_1892.01.25 	 179 	     323 	    2484 	     450 	    2545
T_1892.01.25 	 180 	     771 	    2484 	    1085 	    2575
T_1892.01.25 	 181 	    1181 	    2484 	    1763 	    2553
T_1892.01.25 	 182 	    1795 	    2484 	    1962 	    2575
T_1892.01.25 	 183 	    2069 	    2484 	    2233 	    2556
T_1892.01.25 	 184 	     460 	    2505 	     739 	    2549
T_1892.01.25 	 185 	    1989 	    2512 	    2059 	    2548
T_1892.01.25 	 186 	     478 	    2575 	     632 	    2646
T_1892.01.25 	 187 	     877 	    2575 	    1013 	    2669
T_1892.01.25 	 188 	    1626 	    2575 	    1896 	    2652
T_1892.01.25 	 189 	    1851 	    2575 	    2175 	    2669
T_1892.01.25 	 190 	    1252 	    2582 	    1593 	    2647
T_1892.01.25 	 191 	     316 	    2589 	     451 	    2640
T_1892.01.25 	 192 	     567 	    2604 	     849 	    2669
T_1892.01.25 	 193 	    1091 	    2604 	    1215 	    2640
T_1892.01.25 	 194 	    1014 	    2608 	    1062 	    2637
T_1892.01.25 	 195 	     567 	    2669 	     699 	    2727
T_1892.01.25 	 196 	     710 	    2669 	     970 	    2759
T_1892.01.25 	 197 	     976 	    2669 	    1108 	    2727
T_1892.01.25 	 198 	    1600 	    2669 	    1833 	    2742
T_1892.01.25 	 199 	    1288 	    2671 	    1576 	    2746
T_1892.01.25 	 200 	    1829 	    2681 	    1964 	    2747
T_1892.01.25 	 201 	    1149 	    2683 	    1267 	    2730
T_1892.01.25 	 202 	    1948 	    2691 	    2162 	    2760
T_1892.01.25 	 203 	     304 	    2760 	     441 	    2813
T_1892.01.25 	 204 	     453 	    2760 	     794 	    2848
T_1892.01.25 	 205 	    1157 	    2760 	    1294 	    2832
T_1892.01.25 	 206 	    1911 	    2760 	    1981 	    2807
T_1892.01.25 	 207 	     903 	    2767 	    1146 	    2831
T_1892.01.25 	 208 	     827 	    2792 	     891 	    2830
T_1892.01.25 	 209 	    1289 	    2808 	    1867 	    2828
T_1892.01.25 	 210 	    2111 	    2820 	    2194 	    2837
